fri
19.73586694520328
12.461122047244093
17.501426310879587
12.009585428185048
12.76851399961361
14.902296880423382
15.892746068784309
15.714455497602582
33.49089792983303
32.14527211291043
17.768526082520044
28.18281151891672
34.83246189556247
37.17116728164002
30.8231020897386
20.374188404710885
15.62574668806013
14.125141063816873
15.691807730483529
13.872150453704428
15.717714533719796
12.828683921474909
6.990508197990852
8.630499707224576
6.441148376140951
7.845910280902872
8.81047902073162
7.310479020731627
10.471193306445915
6.673574258826861
27.28931624837226
39.56109243196601
29.436092431966006
30.8434521500468
39.7308650832286
45.33559788874923
39.58559788874922
58.01783404504048
50.63174195702174
41.07329626368467
27.568965233429108
31.448068516055187
26.114249275140192
20.461051387041387
14.81465598050245
19.28541357107479
35.37678288980061
62.15952097744445
63.65608921227064
45.50187997435037
52.34041956092791
47.079713990642624
49.44540401055667
39.86822496608772
47.19002978739779
32.61758439207675
31.426337142308423
28.387634581391605
17.331411698537686
18.6323584551931
17.045205286839153
11.472815480160069
9.916884832189444
38.49316415064597
40.071996652060655
44.39301375361872
32.76750742012729
24.455296371817607
19.957407356107336
33.49128616013978
38.00445268473161
38.50860628285179
34.71226831979044
45.84890179642543
20.33388696225845
36.24018842354555
28.21499343832018
17.377899911470905
26.49182519997032
17.734108366469044
10.273125735768897
15.4258176866079
9.811033497298704
6.820795663914961
18.25011699874812
14.604092128714198
11.889615372186938
31.60045550403663
15.433197236679806
29.277092196238435
21.00464670396928
20.162842218563863
25.72892300250557
13.389241510115845
26.74031006618226
34.19906054375488
39.28602101335563
48.12104607148119
29.998448484059136
44.26584191988814
39.38994601230701
40.844507272579634
51.45790655716802
56.91567782801702
44.38825961549669
66.3247479047107
51.17822397378518
46.40613718292517
40.18642457375735
54.5461684104761
34.581280155294515
34.90420225893772
21.8710120329177
19.911630241770496
16.33481077978595
19.013382208357378
11.984205099362596
10.097722159730054
7.051884139482567
4.327345574188072
6.117101818439116
50.03437418941334
37.37675514179431
57.404109503283394
59.57283479209472
39.17462184549877
56.09237172960725
53.78839846729909
45.65599579657314
74.59465475616012
50.996482584086834
41.05215421337341
76.34536347949974
46.57650733516635
74.63897383809274
65.34540714078618
59.27943756018285
68.23052380939836
59.01595998208817
77.55194848060358
60.36575245420225
83.76603757670652
82.52171460802866
63.693129550893936
72.27455326314832
64.9462294320871
60.96409817275252
55.1342940838879
39.97428035444608
62.7281737013123
47.83507307306952
58.81368819021627
46.90678315070907
43.00507764783917
42.79462118827592
38.15727555624021
28.107698591247523
25.334708161479814
9.149527464341848
20.764825552080904
14.08503420263406
24.72770940049921
11.649601668012158
15.079300776481688
35.90991556542785
46.4559727828469
25.759998316198764
26.568968615499312
17.363684062653807
33.78585312227121
55.77500420618034
69.57537725493582
58.25859911199736
56.24896692512641
63.19366339753834
78.35415855684255
63.16638031744404
59.86903308517071
65.03071484203143
47.99371323489634
48.08823596029755
52.62759912594298
67.96461323656332
47.65610831906673
47.3986565656828
57.56897701856103
62.135350164057606
55.6280254815216
63.872544709088544
30.846981021424934
52.30148419787753
